Year,Grado urbanización,Municipio,GeoCode,Value
2019,Zona rural,Iznatoraf,23048.0,3.42
2019,Zona rural,Jabalquinto,23049.0,4.82
2019,Ciudades,Jaén,23050.0,5.93
2019,Zona de densidad intermedia,Jamilena,23051.0,6.94
2019,Zona rural,Jimena,23052.0,4.42
2019,Zona de densidad intermedia,Jódar,23053.0,4.13
2019,Zona rural,Larva,23054.0,1.88
2019,Ciudades,Linares,23055.0,5.37
2019,Zona rural,Lopera,23056.0,4.76
2019,Zona rural,Lupión,23057.0,6.43
2019,Zona de densidad intermedia,Mancha Real,23058.0,12.49
2019,Zona de densidad intermedia,Marmolejo,23059.0,4.75
2019,Zona de densidad intermedia,Martos,23060.0,6.38
2019,Zona de densidad intermedia,Mengíbar,23061.0,14.71
2019,Zona rural,Montizón,23062.0,4.52
2019,Zona rural,Navas de San Juan,23063.0,2.92
2019,Zona rural,Noalejo,23064.0,8.05
2019,Zona rural,Orcera,23065.0,5.76
2019,Zona de densidad intermedia,Peal de Becerro,23066.0,8.31
2019,Zona rural,Pegalajar,23067.0,5.56
2019,Zona de densidad intermedia,Porcuna,23069.0,5.7
2019,Zona rural,Pozo Alcón,23070.0,5.87
2019,Zona rural,Puente de Génave,23071.0,12.58
2019,Zona rural,"Puerta de Segura, La",23072.0,7.36
2019,Zona rural,Quesada,23073.0,4.0
2019,Zona de densidad intermedia,Rus,23074.0,4.95
2019,Zona rural,Sabiote,23075.0,7.21
2019,Zona rural,Santa Elena,23076.0,7.07
2019,Zona rural,Santiago de Calatrava,23077.0,4.81
2019,Zona rural,Santisteban del Puerto,23079.0,4.07
2019,Zona rural,Santo Tomé,23080.0,6.62
2019,Zona rural,Segura de la Sierra,23081.0,6.93
2019,Zona rural,Siles,23082.0,5.77
2019,Zona rural,Sorihuela del Guadalimar,23084.0,1.83
2019,Zona rural,Torreblascopedro,23085.0,3.67
2019,Zona de densidad intermedia,Torredelcampo,23086.0,8.43
2019,Zona de densidad intermedia,Torredonjimeno,23087.0,6.55
2019,Zona de densidad intermedia,Torreperogil,23088.0,9.71
2019,Zona rural,Torres,23090.0,4.97
2019,Zona rural,Torres de Albánchez,23091.0,2.75
2019,Zona de densidad intermedia,Úbeda,23092.0,4.58
2019,Zona rural,Valdepeñas de Jaén,23093.0,6.31
2019,Zona rural,Vilches,23094.0,4.67
2019,Zona de densidad intermedia,Villacarrillo,23095.0,5.23
2019,Zona rural,Villanueva de la Reina,23096.0,5.27
2019,Zona de densidad intermedia,Villanueva del Arzobispo,23097.0,4.74
2019,Zona rural,Villardompardo,23098.0,3.75
2019,Zona de densidad intermedia,"Villares, Los",23099.0,14.88
2019,Zona rural,Villarrodrigo,23101.0,3.01
2019,Zona rural,Cárcheles,23901.0,10.0
2019,Zona rural,Bedmar y Garcíez,23902.0,3.02
2019,Zona rural,Villatorres,23903.0,7.21
2019,Zona rural,Santiago-Pontones,23904.0,4.14
2019,Zona rural,Arroyo del Ojanco,23905.0,3.79
2019,Zona de densidad intermedia,Alameda,29001.0,7.57
2019,Zona rural,Alcaucín,29002.0,11.49
2019,Zona rural,Alfarnate,29003.0,6.79
2019,Zona rural,Alfarnatejo,29004.0,4.69
2019,Zona de densidad intermedia,Algarrobo,29005.0,7.31
2019,Zona rural,Algatocín,29006.0,13.46
2019,Zona de densidad intermedia,Alhaurín de la Torre,29007.0,11.06
2019,Zona de densidad intermedia,Alhaurín el Grande,29008.0,8.85
2019,Zona rural,Almáchar,29009.0,5.66
2019,Zona rural,Almargen,29010.0,7.76
2019,Zona rural,Almogía,29011.0,12.45
2019,Zona de densidad intermedia,Álora,29012.0,10.45
2019,Zona rural,Alozaina,29013.0,6.97
2019,Zona rural,Alpandeire,29014.0,8.33
2019,Zona de densidad intermedia,Antequera,29015.0,7.54
2019,Zona rural,Árchez,29016.0,7.84
2019,Zona de densidad intermedia,Archidona,29017.0,6.16
2019,Zona rural,Ardales,29018.0,7.82
2019,Zona rural,Arenas,29019.0,11.02
2019,Zona rural,Arriate,29020.0,7.69
2019,Zona rural,Atajate,29021.0,11.61
2019,Zona rural,Benadalid,29022.0,14.97
2019,Zona rural,Benahavís,29023.0,13.31
2019,Zona rural,Benalauría,29024.0,4.81
2019,Ciudades,Benalmádena,29025.0,8.13
2019,Zona rural,Benamargosa,29026.0,4.85
2019,Zona rural,Benamocarra,29027.0,7.6
2019,Zona rural,Benaoján,29028.0,6.28
2019,Zona rural,Benarrabá,29029.0,12.24
2019,Zona rural,"Borge, El",29030.0,11.02
2019,Zona rural,"Burgo, El",29031.0,5.08
2019,Zona de densidad intermedia,Campillos,29032.0,9.81
2019,Zona rural,Canillas de Aceituno,29033.0,9.04
2019,Zona rural,Canillas de Albaida,29034.0,6.45
2019,Zona rural,Cañete la Real,29035.0,3.4
2019,Zona rural,Carratraca,29036.0,3.68
2019,Zona rural,Cartajima,29037.0,5.99
2019,Zona de densidad intermedia,Cártama,29038.0,13.72
2019,Zona rural,Casabermeja,29039.0,13.64
2019,Zona rural,Casarabonela,29040.0,9.59
2019,Zona rural,Casares,29041.0,18.54
2019,Zona de densidad intermedia,Coín,29042.0,9.79
2019,Zona rural,Colmenar,29043.0,7.59
2019,Zona rural,Comares,29044.0,4.81
2019,Zona rural,Cómpeta,29045.0,5.51
2019,Zona rural,Cortes de la Frontera,29046.0,5.28
2019,Zona rural,Cuevas Bajas,29047.0,8.26
2019,Zona rural,Cuevas del Becerro,29048.0,7.11
2019,Zona rural,Cuevas de San Marcos,29049.0,2.5
2019,Zona rural,Cútar,29050.0,4.9
2019,Zona de densidad intermedia,Estepona,29051.0,10.67
2019,Zona rural,Faraján,29052.0,4.73
2019,Zona rural,Frigiliana,29053.0,8.26
2019,Ciudades,Fuengirola,29054.0,5.32
2019,Zona rural,Fuente de Piedra,29055.0,11.28
2019,Zona rural,Gaucín,29056.0,7.43
2019,Zona rural,Genalguacil,29057.0,7.29
2019,Zona rural,Guaro,29058.0,17.97
2019,Zona rural,Humilladero,29059.0,20.9
2019,Zona rural,Igualeja,29060.0,5.61
2019,Zona rural,Istán,29061.0,6.02
2019,Zona rural,Iznate,29062.0,7.18
2019,Zona rural,Jimera de Líbar,29063.0,7.88
2019,Zona rural,Jubrique,29064.0,4.53
2019,Zona rural,Júzcar,29065.0,8.65
2019,Zona rural,Macharaviaya,29066.0,10.58
2019,Ciudades,Málaga,29067.0,6.08
2019,Zona de densidad intermedia,Manilva,29068.0,12.85
2019,Zona de densidad intermedia,Marbella,29069.0,2.97
2019,Ciudades,Mijas,29070.0,8.61
2019,Zona rural,Moclinejo,29071.0,9.32
2019,Zona rural,Mollina,29072.0,9.87
2019,Zona rural,Monda,29073.0,14.46
2019,Zona rural,Montejaque,29074.0,10.59
2019,Zona de densidad intermedia,Nerja,29075.0,6.6
2019,Zona rural,Ojén,29076.0,13.5
2019,Zona rural,Parauta,29077.0,4.17
2019,Zona rural,Periana,29079.0,12.58
2019,Zona de densidad intermedia,Pizarra,29080.0,10.91
2019,Zona rural,Pujerra,29081.0,9.7
2019,Zona de densidad intermedia,Rincón de la Victoria,29082.0,11.9
2019,Zona rural,Riogordo,29083.0,7.54
2019,Zona de densidad intermedia,Ronda,29084.0,6.71
2019,Zona rural,Salares,29085.0,4.6
2019,Zona rural,Sayalonga,29086.0,9.62
2019,Zona rural,Sedella,29087.0,6.15
2019,Zona rural,Sierra de Yeguas,29088.0,11.06
2019,Zona rural,Teba,29089.0,6.55
2019,Zona rural,Tolox,29090.0,13.13
2019,Zona de densidad intermedia,Torrox,29091.0,10.0
2019,Zona rural,Totalán,29092.0,6.76
2019,Zona rural,Valle de Abdalajís,29093.0,4.28
2019,Zona de densidad intermedia,Vélez-Málaga,29094.0,10.9
2019,Zona rural,Villanueva de Algaidas,29095.0,9.51
2019,Zona rural,Villanueva del Rosario,29096.0,7.5
2019,Zona rural,Villanueva del Trabuco,29097.0,6.18
2019,Zona rural,Villanueva de Tapia,29098.0,6.62
2019,Zona rural,Viñuela,29099.0,9.43
2019,Zona rural,Yunquera,29100.0,8.1
2019,Ciudades,Torremolinos,29901.0,6.31
2019,Zona rural,Villanueva de la Concepción,29902.0,10.1
2019,Zona rural,Montecorto,29903.0,2.56
2019,Zona rural,Serrato,29904.0,1.55
2019,Zona rural,Aguadulce,41001.0,9.28
2019,Zona rural,Alanís,41002.0,8.57
2019,Zona de densidad intermedia,Albaida del Aljarafe,41003.0,5.88
2019,Ciudades,Alcalá de Guadaíra,41004.0,9.09
2019,Zona de densidad intermedia,Alcalá del Río,41005.0,17.6
2019,Zona rural,Alcolea del Río,41006.0,11.59
2019,Zona de densidad intermedia,"Algaba, La",41007.0,12.26
2019,Zona rural,Algámitas,41008.0,8.54
2019,Zona rural,Almadén de la Plata,41009.0,7.4
2019,Zona de densidad intermedia,Almensilla,41010.0,18.72
2019,Zona de densidad intermedia,Arahal,41011.0,10.61
2019,Zona rural,Aznalcázar,41012.0,13.94
2019,Zona de densidad intermedia,Aznalcóllar,41013.0,11.41
2019,Zona rural,Badolatosa,41014.0,7.9
2019,Zona de densidad intermedia,Benacazón,41015.0,12.82
2019,Zona de densidad intermedia,Bollullos de la Mitación,41016.0,13.84
2019,Ciudades,Bormujos,41017.0,11.05
2019,Zona de densidad intermedia,Brenes,41018.0,9.28
2019,Zona de densidad intermedia,Burguillos,41019.0,12.5
2019,Zona de densidad intermedia,"Cabezas de San Juan, Las",41020.0,7.93
2019,Ciudades,Camas,41021.0,10.19
2019,Zona de densidad intermedia,"Campana, La",41022.0,8.21
2019,Zona de densidad intermedia,Cantillana,41023.0,9.1
2019,Zona de densidad intermedia,Carmona,41024.0,7.3
2019,Zona rural,Carrión de los Céspedes,41025.0,12.44
2019,Zona de densidad intermedia,Casariche,41026.0,7.82
2019,Zona rural,Castilblanco de los Arroyos,41027.0,6.58
2019,Zona de densidad intermedia,Castilleja de Guzmán,41028.0,9.47
2019,Ciudades,Castilleja de la Cuesta,41029.0,6.81
2019,Zona rural,Castilleja del Campo,41030.0,3.18
2019,Zona rural,"Castillo de las Guardas, El",41031.0,9.71
2019,Zona rural,Cazalla de la Sierra,41032.0,4.14
2019,Zona de densidad intermedia,Constantina,41033.0,3.41
2019,Zona de densidad intermedia,Coria del Río,41034.0,8.6
2019,Zona rural,Coripe,41035.0,9.14
2019,Zona rural,"Coronil, El",41036.0,8.75
2019,Zona de densidad intermedia,"Corrales, Los",41037.0,8.42
2019,Ciudades,Dos Hermanas,41038.0,10.14
2019,Zona de densidad intermedia,Écija,41039.0,6.28
2019,Zona de densidad intermedia,Espartinas,41040.0,13.14
2019,Zona de densidad intermedia,Estepa,41041.0,11.69
2019,Zona de densidad intermedia,Fuentes de Andalucía,41042.0,8.18
2019,Zona rural,"Garrobo, El",41043.0,18.16
2019,Ciudades,Gelves,41044.0,17.14
2019,Zona de densidad intermedia,Gerena,41045.0,21.73
2019,Zona rural,Gilena,41046.0,11.16
2019,Ciudades,Gines,41047.0,6.63
2019,Zona rural,Guadalcanal,41048.0,4.84
2019,Zona de densidad intermedia,Guillena,41049.0,17.5
2019,Zona de densidad intermedia,Herrera,41050.0,10.32
2019,Zona rural,Huévar del Aljarafe,41051.0,27.64
2019,Zona rural,Lantejuela,41052.0,8.65
2019,Zona de densidad intermedia,Lebrija,41053.0,12.87
2019,Zona rural,Lora de Estepa,41054.0,10.83
2019,Zona de densidad intermedia,Lora del Río,41055.0,6.15
2019,Zona rural,"Luisiana, La",41056.0,10.62
2019,Zona rural,"Madroño, El",41057.0,4.56
2019,Zona de densidad intermedia,Mairena del Alcor,41058.0,15.07
2019,Ciudades,Mairena del Aljarafe,41059.0,13.09
2019,Zona de densidad intermedia,Marchena,41060.0,10.74
2019,Zona rural,Marinaleda,41061.0,8.19
2019,Zona de densidad intermedia,Martín de la Jara,41062.0,5.24
2019,Zona rural,"Molares, Los",41063.0,19.35
2019,Zona de densidad intermedia,Montellano,41064.0,13.04
2019,Zona de densidad intermedia,Morón de la Frontera,41065.0,6.57
2019,Zona rural,"Navas de la Concepción, Las",41066.0,5.09
2019,Zona de densidad intermedia,Olivares,41067.0,11.1
2019,Zona de densidad intermedia,Osuna,41068.0,10.99
2019,Zona de densidad intermedia,"Palacios y Villafranca, Los",41069.0,13.97
2019,Ciudades,Palomares del Río,41070.0,17.44
2019,Zona de densidad intermedia,Paradas,41071.0,10.51
2019,Zona de densidad intermedia,Pedrera,41072.0,10.02
2019,Zona rural,"Pedroso, El",41073.0,9.68
2019,Zona rural,Peñaflor,41074.0,10.91
2019,Zona de densidad intermedia,Pilas,41075.0,13.34
2019,Zona rural,Pruna,41076.0,6.7
2019,Zona de densidad intermedia,"Puebla de Cazalla, La",41077.0,5.8
2019,Zona rural,"Puebla de los Infantes, La",41078.0,6.84
2019,Zona de densidad intermedia,"Puebla del Río, La",41079.0,4.5
2019,Zona rural,"Real de la Jara, El",41080.0,11.76
2019,Zona de densidad intermedia,"Rinconada, La",41081.0,8.41
2019,Zona rural,"Roda de Andalucía, La",41082.0,8.98
2019,Zona rural,"Ronquillo, El",41083.0,20.0
2019,Zona rural,"Rubio, El",41084.0,7.03
2019,Zona de densidad intermedia,Salteras,41085.0,8.03
2019,Ciudades,San Juan de Aznalfarache,41086.0,4.92
2019,Zona de densidad intermedia,Sanlúcar la Mayor,41087.0,14.99
2019,Zona rural,San Nicolás del Puerto,41088.0,17.21
2019,Zona de densidad intermedia,Santiponce,41089.0,5.25
2019,Zona rural,"Saucejo, El",41090.0,4.96
2019,Ciudades,Sevilla,41091.0,5.01
2019,Zona de densidad intermedia,Tocina,41092.0,9.21
2019,Ciudades,Tomares,41093.0,10.22
2019,Zona de densidad intermedia,Umbrete,41094.0,11.99
2019,Zona de densidad intermedia,Utrera,41095.0,11.01
2019,Zona de densidad intermedia,Valencina de la Concepción,41096.0,4.57
2019,Zona rural,Villamanrique de la Condesa,41097.0,20.28
2019,Zona de densidad intermedia,Villanueva del Ariscal,41098.0,13.45
2019,Zona rural,Villanueva del Río y Minas,41099.0,4.8
2019,Zona rural,Villanueva de San Juan,41100.0,2.52
2019,Zona de densidad intermedia,Villaverde del Río,41101.0,12.05
2019,Zona de densidad intermedia,"Viso del Alcor, El",41102.0,12.18
2019,Zona rural,Cañada Rosal,41901.0,15.58
2019,Zona de densidad intermedia,Isla Mayor,41902.0,8.99
2019,Zona de densidad intermedia,"Cuervo de Sevilla, El",41903.0,12.99
2019,Zona rural,"Palmar de Troya, El",41904.0,12.93
