"Year","Municipio","GeoCode","Value"
2019,"Gerena","A41045",129.22
2019,"Gilena","A41046",50.96
2019,"Gines","A41047",2.91
2019,"Guadalcanal","A41048",275.09
2019,"Guillena","A41049",227.14
2019,"Herrera","A41050",53.47
2019,"Huévar del Aljarafe","A41051",57.67
2019,"Isla Mayor","A41902",114.51
2019,"Lantejuela","A41052",17.75
2019,"Lebrija","A41053",375.58
2019,"Lora de Estepa","A41054",18.08
2019,"Lora del Río","A41055",294.37
2019,"Luisiana (La)","A41056",42.98
2019,"Madroño (El)","A41057",103.07
2019,"Mairena del Alcor","A41058",69.96
2019,"Mairena del Aljarafe","A41059",17.71
2019,"Marchena","A41060",378.66
2019,"Marinaleda","A41061",24.82
2019,"Martín de la Jara","A41062",49.23
2019,"Molares (Los)","A41063",42.78
2019,"Montellano","A41064",116.77
2019,"Morón de la Frontera","A41065",432.08
2019,"Navas de la Concepción (Las)","A41066",63.38
2019,"Olivares","A41067",45.54
2019,"Osuna","A41068",592.29
2019,"Palacios y Villafranca (Los)","A41069",109.56
2019,"Palmar de Troya (El)","A41904",33.04
2019,"Palomares del Río","A41070",13.13
2019,"Paradas","A41071",109.82
2019,"Pedrera","A41072",60.63
2019,"Pedroso (El)","A41073",314.34
2019,"Peñaflor","A41074",82.91
2019,"Pilas","A41075",46
2019,"Pruna","A41076",100.65
2019,"Puebla de Cazalla (La)","A41077",189.84
2019,"Puebla de los Infantes (La)","A41078",154.28
2019,"Puebla del Río (La)","A41079",375.21
2019,"Real de la Jara (El)","A41080",157.5
2019,"Rinconada (La)","A41081",138.8
2019,"Roda de Andalucía (La)","A41082",76.67
2019,"Ronquillo (El)","A41083",76.61
2019,"Rubio (El)","A41084",20.8
2019,"Salteras","A41085",57.45
2019,"San Juan de Aznalfarache","A41086",4.08
2019,"San Nicolás del Puerto","A41088",45.01
2019,"Sanlúcar la Mayor","A41087",136.33
2019,"Santiponce","A41089",8.41
2019,"Saucejo (El)","A41090",92.3
2019,"Sevilla","A41091",141.63
2019,"Tocina","A41092",15.63
2019,"Tomares","A41093",5.17
2019,"Umbrete","A41094",12.48
2019,"Utrera","A41095",651.74
2019,"Valencina de la Concepción","A41096",25.17
2019,"Villamanrique de la Condesa","A41097",57.74
2019,"Villanueva de San Juan","A41100",34.75
2019,"Villanueva del Ariscal","A41098",4.72
2019,"Villanueva del Río y Minas","A41099",150.8
2019,"Villaverde del Río","A41101",41.18
2019,"Viso del Alcor (El)","A41102",20.23
